0,0.00048828125,0,2.5584123350000714
1,0.00048828125,0,2.7471825636007066
2,0.00048828125,0,2.896163110754035
3,0.00048828125,0,2.680979353392674
4,0.00048828125,0,2.7290315920030386
5,0.00048828125,0,2.7665231745139467
6,0.00048828125,0,2.836857475564243
7,0.00048828125,0,3.26687220401136
8,0.00048828125,0,2.6496720792557675
0,0.00390625,0,2.558413829262631
1,0.00390625,0,2.7471812218953984
2,0.00390625,0,2.8961615175423367
3,0.00390625,0,2.680978744384407
4,0.00390625,0,2.7290317333117096
5,0.00390625,0,2.7665228556522994
6,0.00390625,0,2.8368575634813458
7,0.00390625,0,3.2668736589312095
8,0.00390625,0,2.6496730705435887
0,0.03125,0,2.558425786870661
1,0.03125,0,2.7471704917848685
2,0.03125,0,2.8961487743991623
3,0.03125,0,2.6809738747542253
4,0.03125,0,2.729032867008657
5,0.03125,0,2.766520307016646
6,0.03125,0,2.836858269979361
7,0.03125,0,3.266885300984535
8,0.03125,0,2.6496810043490657
0,0.25,0,2.5585216720226747
1,0.25,0,2.747084876794911
2,0.25,0,2.896046992381162
3,0.25,0,2.680935073509145
4,0.25,0,2.729042142991549
5,0.25,0,2.7665000623123825
6,0.25,0,2.836864124126197
7,0.25,0,3.2669786097088958
8,0.25,0,2.649744698792032
0,2.0,0,2.559303007471476
1,2.0,0,2.7464143378684795
2,2.0,0,2.895243125689381
3,2.0,0,2.680634580855314
4,2.0,0,2.7291294809526203
5,2.0,0,2.766347293738235
6,2.0,0,2.83692381762539
7,2.0,0,3.2677360288651096
8,2.0,0,2.650268495005094
0,16.0,0,2.5664164148979056
1,16.0,0,2.741932514953412
2,16.0,0,2.8894519037533803
3,16.0,0,2.6788386989865707
4,16.0,0,2.7306288663061116
5,16.0,0,2.7656877773623805
6,16.0,0,2.8381857218825854
7,16.0,0,3.2744577731064277
8,16.0,0,2.655323109776608
0,0.00048828125,1,2.4617471196460587
1,0.00048828125,1,2.65813378918436
2,0.00048828125,1,2.789843155523473
3,0.00048828125,1,2.571521407609817
4,0.00048828125,1,2.6231545026149723
5,0.00048828125,1,2.6799672600419115
6,0.00048828125,1,2.719936015307429
7,0.00048828125,1,3.1276433560678356
8,0.00048828125,1,2.5609962698272866
0,0.00390625,1,2.4617511128840697
1,0.00390625,1,2.6581267964310005
2,0.00390625,1,2.7898446235637966
3,0.00390625,1,2.571518005764503
4,0.00390625,1,2.6231634150917658
5,0.00390625,1,2.6799539467590767
6,0.00390625,1,2.719947307438777
7,0.00390625,1,3.12764281461173
8,0.00390625,1,2.5609984722715122
0,0.03125,1,2.4617832644648345
1,0.03125,1,2.658071298435263
2,0.03125,1,2.789856590896611
3,0.03125,1,2.5714911474379845
4,0.03125,1,2.623234798957259
5,0.03125,1,2.67984805158852
6,0.03125,1,2.720037700130412
7,0.03125,1,3.127638865801301
8,0.03125,1,2.5610163530879015
0,0.25,1,2.4620530824576927
1,0.25,1,2.6576547907103936
2,0.25,1,2.7899659921496816
3,0.25,1,2.5712982968624543
4,0.25,1,2.6238108387204235
5,0.25,1,2.67903881143649
6,0.25,1,2.7207639950638556
7,0.25,1,3.127630855230664
8,0.25,1,2.5611754486415164
0,2.0,1,2.464789961876803
1,2.0,1,2.655689060244172
2,2.0,1,2.7914665857964693
3,2.0,1,2.5708342422989716
4,2.0,1,2.6285746121799636
5,2.0,1,2.6744929379767073
6,2.0,1,2.7266173635397983
7,2.0,1,3.1286975283602714
8,2.0,1,2.5631998019558084
0,16.0,1,2.4893373101784957
1,16.0,1,2.6612398983620813
2,16.0,1,2.8063602932915153
3,16.0,1,2.581710907020329
4,16.0,1,2.6574712263386475
5,16.0,1,2.673453114500016
6,16.0,1,2.7598872720742746
7,16.0,1,3.1501808438438723
8,16.0,1,2.585183859004205
0,0.00048828125,2,2.2883676906911026
1,0.00048828125,2,2.5646925415095208
2,0.00048828125,2,2.5735418891859663
3,0.00048828125,2,2.532480843521348
4,0.00048828125,2,2.468330403511275
5,0.00048828125,2,2.63369715517927
6,0.00048828125,2,2.5844175460018737
7,0.00048828125,2,2.9406002565059524
8,0.00048828125,2,2.4876145380000922
0,0.00390625,2,2.288382829845743
1,0.00390625,2,2.564681034711706
2,0.00390625,2,2.5735568621287883
3,0.00390625,2,2.5324681620123917
4,0.00390625,2,2.4683375230790827
5,0.00390625,2,2.6336813862644832
6,0.00390625,2,2.5844212368059547
7,0.00390625,2,2.9406145673464286
8,0.00390625,2,2.487606788806183
0,0.03125,2,2.2885040287096996
1,0.03125,2,2.5645894778918716
2,0.03125,2,2.5736768323560537
3,0.03125,2,2.5323670791591497
4,0.03125,2,2.4683947093789733
5,0.03125,2,2.633555730360485
6,0.03125,2,2.584451025320158
7,0.03125,2,2.9407292036001778
8,0.03125,2,2.487545215704065
0,0.25,2,2.2894788702894244
1,0.25,2,2.563888236618414
2,0.25,2,2.574648150115273
3,0.25,2,2.53158164358327
4,0.25,2,2.468866521309024
5,0.25,2,2.632581605112748
6,0.25,2,2.584705705011436
7,0.25,2,2.9416555516010137
8,0.25,2,2.4870789830613766
0,2.0,2,2.2975138889453497
1,2.0,2,2.559992904690063
2,2.0,2,2.582986084261356
3,2.0,2,2.5266016370237883
4,2.0,2,2.473388095626802
5,2.0,2,2.6265171773559883
6,2.0,2,2.5876125820292946
7,2.0,2,2.949521917440471
8,2.0,2,2.4847875357772713
0,16.0,2,2.357487583682024
1,16.0,2,2.571597479372613
2,16.0,2,2.650646125301133
3,16.0,2,2.523745113732999
4,16.0,2,2.52046127345024
5,16.0,2,2.6247343178946028
6,16.0,2,2.62672707481768
7,16.0,2,3.013229259033565
8,16.0,2,2.5012867903557736
0,0.00048828125,3,2.5328581618243584
1,0.00048828125,3,2.7275070378997754
2,0.00048828125,3,2.8658227660519415
3,0.00048828125,3,2.630260407487775
4,0.00048828125,3,2.6842729786966766
5,0.00048828125,3,2.7947471576699967
6,0.00048828125,3,2.757274049701697
7,0.00048828125,3,3.20954363214024
8,0.00048828125,3,2.6551328119862823
0,0.00390625,3,2.5328658811807543
1,0.00390625,3,2.727437511828809
2,0.00390625,3,2.8658132938605383
3,0.00390625,3,2.6302784977261098
4,0.00390625,3,2.6842630371047513
5,0.00390625,3,2.7947555301907063
6,0.00390625,3,2.757260450343893
7,0.00390625,3,3.2095659582352742
8,0.00390625,3,2.6551115574611974
0,0.03125,3,2.5329244843452736
1,0.03125,3,2.72691029131913
2,0.03125,3,2.8657410599753876
3,0.03125,3,2.6304189166271303
4,0.03125,3,2.684188193868983
5,0.03125,3,2.7948185319569316
6,0.03125,3,2.7571581753657157
7,0.03125,3,3.2097416899988267
8,0.03125,3,2.6549484856478545
0,0.25,3,2.5332610446942554
1,0.25,3,2.7239682357092923
2,0.25,3,2.8653387696612387
3,0.25,3,2.6313363465691086
4,0.25,3,2.6838037789537834
5,0.25,3,2.795132138921185
6,0.25,3,2.7566288771565652
7,0.25,3,3.210997213682935
8,0.25,3,2.6539509712483196
0,2.0,3,2.5348735845938086
1,2.0,3,2.7180422204452066
2,2.0,3,2.865864905515023
3,2.0,3,2.6346603296243694
4,2.0,3,2.6842979541424143
5,2.0,3,2.7940910917117083
6,2.0,3,2.7567608339495444
7,2.0,3,3.217379441252154
8,2.0,3,2.6505396505763597
0,16.0,3,2.548837959165477
1,16.0,3,2.7134012929348086
2,16.0,3,2.8810697568151515
3,16.0,3,2.643225816341013
4,16.0,3,2.6968680078091185
5,16.0,3,2.7812494331098585
6,16.0,3,2.7689555577036464
7,16.0,3,3.2416588867730236
8,16.0,3,2.6428940727058605
0,0.00048828125,4,2.360742250668565
1,0.00048828125,4,2.587687702505783
2,0.00048828125,4,2.6541266966114074
3,0.00048828125,4,2.5722096705257695
4,0.00048828125,4,2.5776273890380517
5,0.00048828125,4,2.620976352905178
6,0.00048828125,4,2.7162085863223466
7,0.00048828125,4,3.014333237039509
8,0.00048828125,4,2.5557693911645787
0,0.00390625,4,2.3607552413104274
1,0.00390625,4,2.5876214391151904
2,0.00390625,4,2.654186850700605
3,0.00390625,4,2.5721884798298795
4,0.00390625,4,2.5776076659983236
5,0.00390625,4,2.620973084325022
6,0.00390625,4,2.716193248974606
7,0.00390625,4,3.0143902017312496
8,0.00390625,4,2.555691889646544
0,0.03125,4,2.3608669824762107
1,0.03125,4,2.587129943641724
2,0.03125,4,2.654662281435882
3,0.03125,4,2.57201369085313
4,0.03125,4,2.577462471725207
5,0.03125,4,2.620944120959341
6,0.03125,4,2.7160722429860558
7,0.03125,4,3.01484224342914
8,0.03125,4,2.555101386739115
0,0.25,4,2.362102695825434
1,0.25,4,2.5847989750164397
2,0.25,4,2.658218420813431
3,0.25,4,2.5704601767437065
4,0.25,4,2.576848678770334
5,0.25,4,2.6206310590206052
6,0.25,4,2.715203767012667
7,0.25,4,3.018301485188911
8,0.25,4,2.551632656689988
0,2.0,4,2.3779798767854112
1,2.0,4,2.5878174444101787
2,2.0,4,2.6838008142271645
3,2.0,4,2.5640943255744735
4,2.0,4,2.5819025936466575
5,2.0,4,2.6228169643386523
6,2.0,4,2.713875190855369
7,2.0,4,3.0442804716846226
8,2.0,4,2.544058358639587
0,16.0,4,2.4704325260290174
1,16.0,4,2.647065853649122
2,16.0,4,2.7958919342174138
3,16.0,4,2.6037163070731335
4,16.0,4,2.643317053974949
5,16.0,4,2.682405572685165
6,16.0,4,2.751941831316666
7,16.0,4,3.1591628234154365
8,16.0,4,2.5760176749112373
0,0.00048828125,5,2.299450683688982
1,0.00048828125,5,2.5726387146386003
2,0.00048828125,5,2.6471159098947448
3,0.00048828125,5,2.517746290808613
4,0.00048828125,5,2.4919621490957473
5,0.00048828125,5,2.563340346932615
6,0.00048828125,5,2.5902984124461286
7,0.00048828125,5,2.9487853949707867
8,0.00048828125,5,2.471230231822105
0,0.00390625,5,2.299944482272335
1,0.00390625,5,2.572279547198516
2,0.00390625,5,2.647155970218632
3,0.00390625,5,2.516615829890112
4,0.00390625,5,2.4920257224448963
5,0.00390625,5,2.5634856457198665
6,0.00390625,5,2.590269147087364
7,0.00390625,5,2.94973778203432
8,0.00390625,5,2.4711662033825714
0,0.03125,5,2.3059944029829404
1,0.03125,5,2.5724161011791904
2,0.03125,5,2.6503723449279546
3,0.03125,5,2.511857456455671
4,0.03125,5,2.4954700057785213
5,0.03125,5,2.567925422204219
6,0.03125,5,2.5929913388736865
7,0.03125,5,2.959445369783301
8,0.03125,5,2.4737646736676635
0,0.25,5,2.360938469193185
1,0.25,5,2.6055084342779042
2,0.25,5,2.698244368295768
3,0.25,5,2.5327946901724454
4,0.25,5,2.5445658450891124
5,0.25,5,2.6243366625704514
6,0.25,5,2.638464098784849
7,0.25,5,3.0308316995465296
8,0.25,5,2.5197398256434727
0,2.0,5,2.445763022786827
1,2.0,5,2.6634104931288785
2,2.0,5,2.778098868661024
3,2.0,5,2.583914820703686
4,2.0,5,2.6207091702934067
5,2.0,5,2.7032795928353837
6,2.0,5,2.71084527895291
7,2.0,5,3.1282915687326027
8,2.0,5,2.586337546355319
0,16.0,5,2.492369716234742
1,16.0,5,2.6897526917309857
2,16.0,5,2.8213292226603772
3,16.0,5,2.6079755018480295
4,16.0,5,2.656262529850569
5,16.0,5,2.7279214857905965
6,16.0,5,2.749411526406627
7,16.0,5,3.1801682906620337
8,16.0,5,2.6069718983679295
0,0.00048828125,6,2.2306986371581523
1,0.00048828125,6,2.4981747384846975
2,0.00048828125,6,2.4911951895654623
3,0.00048828125,6,2.5052311387840303
4,0.00048828125,6,2.425828584491387
5,0.00048828125,6,2.6084292996292033
6,0.00048828125,6,2.577122758283917
7,0.00048828125,6,2.8759535349115213
8,0.00048828125,6,2.495535307428554
0,0.00390625,6,2.2309111970430684
1,0.00390625,6,2.498036418733595
2,0.00390625,6,2.491056669031771
3,0.00390625,6,2.50516029855596
4,0.00390625,6,2.426156189379209
5,0.00390625,6,2.6081254530217337
6,0.00390625,6,2.5774342243756156
7,0.00390625,6,2.875709610664214
8,0.00390625,6,2.4955000511528778
0,0.03125,6,2.2327016302722
1,0.03125,6,2.4975269546109304
2,0.03125,6,2.490653880922127
3,0.03125,6,2.505102366045626
4,0.03125,6,2.42884287723446
5,0.03125,6,2.606425517586303
6,0.03125,6,2.5800844269342056
7,0.03125,6,2.87482519090353
8,0.03125,6,2.495668618416712
0,0.25,6,2.2444907935679166
1,0.25,6,2.5022234280782785
2,0.25,6,2.498394816445101
3,0.25,6,2.5115065730398594
4,0.25,6,2.4452161154601244
5,0.25,6,2.605989557826806
6,0.25,6,2.596920202574781
7,0.25,6,2.883665135584561
8,0.25,6,2.501923550479742
0,2.0,6,2.2683962701064027
1,2.0,6,2.513457973607692
2,2.0,6,2.5292170992934255
3,2.0,6,2.5246158768788565
4,2.0,6,2.472395979508106
5,2.0,6,2.6080593031718444
6,2.0,6,2.6206961528080748
7,2.0,6,2.917659001976494
8,2.0,6,2.507437810800424
0,16.0,6,2.3355320011485388
1,16.0,6,2.5460619958275097
2,16.0,6,2.6193335728109464
3,16.0,6,2.53911592541133
4,16.0,6,2.5228848054362083
5,16.0,6,2.619528871604143
6,16.0,6,2.6536462727793415
7,16.0,6,3.0105246005696116
8,16.0,6,2.5131099426400114
0,0.00048828125,7,2.267619439240777
1,0.00048828125,7,2.5336577549091444
2,0.00048828125,7,2.507703123791525
3,0.00048828125,7,2.5224529895561933
4,0.00048828125,7,2.4650926535821154
5,0.00048828125,7,2.626518248108904
6,0.00048828125,7,2.623665963134194
7,0.00048828125,7,2.8963718294318017
8,0.00048828125,7,2.5289956164523257
0,0.00390625,7,2.267499223517558
1,0.00390625,7,2.533490624779159
2,0.00390625,7,2.5078708743847646
3,0.00390625,7,2.5225397953259057
4,0.00390625,7,2.4650275945266524
5,0.00390625,7,2.626542510837603
6,0.00390625,7,2.62361072967185
7,0.00390625,7,2.8965440923335986
8,0.00390625,7,2.528742637551119
0,0.03125,7,2.2668803054868767
1,0.03125,7,2.53228512736515
2,0.03125,7,2.5091755820513932
3,0.03125,7,2.5232097018490625
4,0.03125,7,2.46470585352224
5,0.03125,7,2.6268038772421645
6,0.03125,7,2.6233032175784134
7,0.03125,7,2.8979915713889004
8,0.03125,7,2.52693502130931
0,0.25,7,2.267455765920392
1,0.25,7,2.527429378753965
2,0.25,7,2.517160738912828
3,0.25,7,2.5270329008310255
4,0.25,7,2.4653753040009962
5,0.25,7,2.628958456875622
6,0.25,7,2.6235225033457956
7,0.25,7,2.907635224465713
8,0.25,7,2.5194939432883343
0,2.0,7,2.2856798615025955
1,2.0,7,2.524507432125305
2,2.0,7,2.542506682573873
3,2.0,7,2.530348747580838
4,2.0,7,2.4748999153246376
5,2.0,7,2.62751660527588
6,2.0,7,2.62770456355816
7,2.0,7,2.9375756994891455
8,2.0,7,2.50935506045275
0,16.0,7,2.37278714043905
1,16.0,7,2.5566744590066732
2,16.0,7,2.647396679139531
3,16.0,7,2.540444723705282
4,16.0,7,2.5374717251210614
5,16.0,7,2.62814520935205
6,16.0,7,2.665790140624915
7,16.0,7,3.0414180980449523
8,16.0,7,2.519392725640625
0,0.00048828125,8,2.2221721242087344
1,0.00048828125,8,2.485993579990588
2,0.00048828125,8,2.485826715715991
3,0.00048828125,8,2.481460062532015
4,0.00048828125,8,2.426994137636077
5,0.00048828125,8,2.554002983182283
6,0.00048828125,8,2.534203712021023
7,0.00048828125,8,2.772894097390982
8,0.00048828125,8,2.453901733543952
0,0.00390625,8,2.221924017480332
1,0.00390625,8,2.486549777954763
2,0.00390625,8,2.4854193626776357
3,0.00390625,8,2.4816026552390094
4,0.00390625,8,2.426731130802344
5,0.00390625,8,2.5535210567214044
6,0.00390625,8,2.534490620208079
7,0.00390625,8,2.772682870516286
8,0.00390625,8,2.4542336238330167
0,0.03125,8,2.220972272233392
1,0.03125,8,2.490275127704439
2,0.03125,8,2.4830934964237787
3,0.03125,8,2.4829410236263545
4,0.03125,8,2.425772310871037
5,0.03125,8,2.5516760897472204
6,0.03125,8,2.536915282556351
7,0.03125,8,2.773125049360905
8,0.03125,8,2.4571433119981694
0,0.25,8,2.2233768021965004
1,0.25,8,2.5014124674843212
2,0.25,8,2.480742945338161
3,0.25,8,2.4906966166337234
4,0.25,8,2.429111187345066
5,0.25,8,2.555371297975574
6,0.25,8,2.548835764022295
7,0.25,8,2.7873132107168423
8,0.25,8,2.470439664693806
0,2.0,8,2.2326053253523868
1,2.0,8,2.501197346239559
2,2.0,8,2.4951917280709486
3,2.0,8,2.4999416396966727
4,2.0,8,2.439052169871139
5,2.0,8,2.5587433517874767
6,2.0,8,2.561556225032189
7,2.0,8,2.815840284550269
8,2.0,8,2.473998036307249
0,16.0,8,2.2817136216410563
1,16.0,8,2.5006134742386363
2,16.0,8,2.5624886645612537
3,16.0,8,2.5125470069972047
4,16.0,8,2.4746593347709975
5,16.0,8,2.561343316094175
6,16.0,8,2.5891323293521986
7,16.0,8,2.8998720664579367
8,16.0,8,2.464997900967986
0,0.00048828125,9,2.2166328311214127
1,0.00048828125,9,2.5281712803266116
2,0.00048828125,9,2.5160665992885822
3,0.00048828125,9,2.4926815910790037
4,0.00048828125,9,2.4356368410697007
5,0.00048828125,9,2.5535193391906135
6,0.00048828125,9,2.5799342739447426
7,0.00048828125,9,2.824011962245628
8,0.00048828125,9,2.462213871560111
0,0.00390625,9,2.216913250397993
1,0.00390625,9,2.5273195655562417
2,0.00390625,9,2.5143177319750163
3,0.00390625,9,2.4929460183934626
4,0.00390625,9,2.435377457053233
5,0.00390625,9,2.5541741414848236
6,0.00390625,9,2.579695385200683
7,0.00390625,9,2.823681170108825
8,0.00390625,9,2.463088023970904
0,0.03125,9,2.2192747728712865
1,0.03125,9,2.522578312944369
2,0.03125,9,2.5045649601828015
3,0.03125,9,2.4947927324290458
4,0.03125,9,2.43447133999706
5,0.03125,9,2.558645429357211
6,0.03125,9,2.5787136583844386
7,0.03125,9,2.8231930892822255
8,0.03125,9,2.4688031710502862
0,0.25,9,2.2315651192017367
1,0.25,9,2.5132089956435886
2,0.25,9,2.4894994455250994
3,0.25,9,2.500771015679047
4,0.25,9,2.4387357144988404
5,0.25,9,2.5722157958993317
6,0.25,9,2.5797098646114582
7,0.25,9,2.8358101410979346
8,0.25,9,2.48435003607396
0,2.0,9,2.2601210598247645
1,2.0,9,2.508468229624849
2,2.0,9,2.5191427958318786
3,2.0,9,2.5100368011749863
4,2.0,9,2.4618038700359848
5,2.0,9,2.577323108663224
6,2.0,9,2.5917375549346486
7,2.0,9,2.8859172292529784
8,2.0,9,2.4850435392006416
0,16.0,9,2.3517215129898728
1,16.0,9,2.5569085652156227
2,16.0,9,2.642538084289031
3,16.0,9,2.5575480640293295
4,16.0,9,2.5373503973169655
5,16.0,9,2.6169179100334254
6,16.0,9,2.6570109579247654
7,16.0,9,3.019599627856521
8,16.0,9,2.5050992554697995
0,0.00048828125,10,2.241961455790298
